Time [s],AccX [m/s^2],AccY [m/s^2],AccZ [m/s^2],GyroX [rad/s],GyroY [rad/s],GyroZ [rad/s]
111.8,-0.0635527985,0.0120213108,0.0338890853,-7.20463136e-05,9.91401173e-06,0.00896226267
111.9,-0.065905039,0.0151232877,0.0338890247,-7.20251408e-05,9.98241122e-06,0.011329438
112,-0.0682029116,0.0182438957,0.0338889248,-7.20015392e-05,1.00680641e-05,0.0137361115
112.1,-0.0704432019,0.0213834942,0.0338887855,-7.1975232e-05,1.01712604e-05,0.0161843586
112.2,-0.0726226556,0.0245424068,0.0338886069,-7.19462992e-05,1.02923027e-05,0.0186762676
112.3,-0.0747379766,0.0277209175,0.0338883889,-7.1914416e-05,1.04315074e-05,0.021213936
112.4,-0.0767858252,0.0309192658,0.0338881315,-7.187954e-05,1.05892034e-05,0.0237994648
112.5,-0.0787628169,0.0341376421,0.0338878347,-7.18416834e-05,1.07657324e-05,0.0264349525
112.6,-0.0806655206,0.0373761818,0.0338874986,-7.1800252e-05,1.09614479e-05,0.0291224884
112.7,-0.0824904573,0.0406349598,0.0338871232,-7.17551266e-05,1.1176717e-05,0.0318641438
112.8,-0.0842340994,0.0439139836,0.0338867086,-7.17065524e-05,1.14119161e-05,0.0346619629
112.9,-0.0858928695,0.0472131868,0.0338862548,-7.16536087e-05,1.16674327e-05,0.0375179517
113,-0.0874631407,0.0505324211,0.0338857621,-7.15964147e-05,1.19436655e-05,0.0404340654
113.1,-0.0889412355,0.053871448,0.0338852305,-7.15346383e-05,1.22410193e-05,0.0434121943
113.2,-0.0903234274,0.0572299304,0.0338846601,-7.14676658e-05,1.25599094e-05,0.046454148
113.3,-0.0916059412,0.0606074228,0.0338840512,-7.1395412e-05,1.29007555e-05,0.0495616368
113.4,-0.0927849549,0.0640033608,0.0338834039,-7.13175898e-05,1.32639823e-05,0.0527362517
113.5,-0.0938566021,0.0674170505,0.0338827184,-7.12335796e-05,1.36500156e-05,0.0559794418
113.6,-0.0948169755,0.0708476564,0.033881995,-7.1142757e-05,1.40592852e-05,0.0592924888
113.7,-0.0956621308,0.0742941892,0.0338812338,-7.10451152e-05,1.44922162e-05,0.0626764797
113.8,-0.0963880926,0.0777554925,0.0338804352,-7.09397996e-05,1.49492292e-05,0.0661322756
113.9,-0.0969908609,0.0812302286,0.0338795994,-7.08262649e-05,1.54307386e-05,0.0696604782
114,-0.0974664191,0.0847168642,0.0338787267,-7.07042762e-05,1.59371459e-05,0.0732613933
114.1,-0.0978107444,0.0882136548,0.0338778175,-7.05727459e-05,1.64688369e-05,0.0769349905
114.2,-0.0980198187,0.091718629,0.033876872,-7.04311889e-05,1.70261817e-05,0.0806808609
114.3,-0.0980896425,0.0952295721,0.0338758906,-7.02791652e-05,1.76095212e-05,0.0844981703
114.4,-0.098016251,0.0987440093,0.0338748737,-7.01156822e-05,1.82191692e-05,0.0883856109
114.5,-0.0977957316,0.102259189,0.0338738216,-6.99398572e-05,1.88554044e-05,0.092341349
114.6,-0.0974242453,0.105772066,0.0338727349,-6.97511449e-05,1.95184654e-05,0.0963629708
114.7,-0.0968980497,0.109279284,0.0338716139,-6.95486935e-05,2.02085384e-05,0.100447426
114.8,-0.0962135258,0.112777162,0.033870459,-6.93313986e-05,2.09257589e-05,0.104590971
114.9,-0.0953672073,0.116261676,0.0338692708,-6.90987995e-05,2.16701962e-05,0.108789109
115,-0.0943558135,0.119728446,0.0338680496,-6.88492898e-05,2.24418486e-05,0.113036533
115.1,-0.0931762851,0.123172726,0.0338667961,-6.85822397e-05,2.32406423e-05,0.117327069
115.2,-0.091825824,0.126589392,0.0338655108,-6.82968579e-05,2.40664051e-05,0.12165362
115.3,-0.0903019352,0.129972934,0.0338641941,-6.79918717e-05,2.4918875e-05,0.126008118
115.4,-0.088602473,0.133317453,0.0338628467,-6.76661241e-05,2.57976807e-05,0.130381481
115.5,-0.0867256895,0.136616663,0.0338614692,-6.73188422e-05,2.67023424e-05,0.134763574
115.6,-0.0846702858,0.139863892,0.0338600621,-6.69489443e-05,2.7632247e-05,0.139143186
115.7,-0.0824354651,0.143052092,0.033858626,-6.6555259e-05,2.85866605e-05,0.143508013
115.8,-0.0800209878,0.146173859,0.0338571617,-6.6136861e-05,2.95647013e-05,0.147844665
115.9,-0.0774272265,0.149221451,0.0338556698,-6.5692487e-05,3.05653516e-05,0.15213868
116,-0.0746552222,0.152186818,0.0338541509,-6.52216755e-05,3.15874354e-05,0.156374564
116.1,-0.0717067378,0.155061641,0.0338526057,-6.47231864e-05,3.26296218e-05,0.160535851
116.2,-0.06858431,0.157837372,0.0338510351,-6.41960605e-05,3.36904269e-05,0.164605187
116.3,-0.0652912978,0.160505294,0.0338494396,-6.36398376e-05,3.47682067e-05,0.16856444
116.4,-0.0618319247,0.163056575,0.0338478202,-6.30536442e-05,3.58611583e-05,0.172394835
116.5,-0.0582113155,0.165482343,0.0338461774,-6.24369052e-05,3.69673317e-05,0.176077116
116.6,-0.0544355239,0.167773755,0.0338445122,-6.17893667e-05,3.80846267e-05,0.179591734
116.7,-0.0505115504,0.169922087,0.0338428252,-6.1110382e-05,3.92108099e-05,0.18291906
116.8,-0.0464473499,0.171918819,0.0338411174,-6.0399955e-05,4.03435278e-05,0.186039618
116.9,-0.0422518253,0.173755727,0.0338393896,-5.96581754e-05,4.14803135e-05,0.188934338
117,-0.0379348089,0.175424979,0.0338376425,-5.88851051e-05,4.2618613e-05,0.19158482
117.1,-0.0335070283,0.176919233,0.033835877,-5.80809281e-05,4.37558031e-05,0.19397361
117.2,-0.0289800581,0.178231728,0.0338340941,-5.72464584e-05,4.48892178e-05,0.196084468
117.3,-0.0243662563,0.179356377,0.0338322944,-5.6382417e-05,4.60161603e-05,0.197902643
117.4,-0.0196786865,0.18028785,0.0338304789,-5.54894973e-05,4.71339479e-05,0.199415117
117.5,-0.0149310262,0.181021655,0.0338286485,-5.45688416e-05,4.82399265e-05,0.200610845
117.6,-0.0101374632,0.1815542,0.033826804,-5.36219493e-05,4.93315046e-05,0.201480951
117.7,-0.00531258099,0.18188285,0.0338249464,-5.26505482e-05,5.04061677e-05,0.202018898
117.8,-0.000471236043,0.182005966,0.0338230764,-5.16557518e-05,5.14615194e-05,0.202220609
117.9,0.00437157054,0.181922932,0.0338211949,-5.0639619e-05,5.24953064e-05,0.202084551
118,0.0092008248,0.181634164,0.0338193028,-4.96043872e-05,5.35054247e-05,0.201611758
118.1,0.0140016319,0.181141103,0.0338174011,-4.85520071e-05,5.44899512e-05,0.200805817
118.2,0.0187593454,0.180446194,0.0338154905,-4.74847809e-05,5.54471572e-05,0.199672795
118.3,0.0234596913,0.179552845,0.033813572,-4.64050381e-05,5.63755208e-05,0.198221124
118.4,0.0280888844,0.178465379,0.0338116464,-4.53151924e-05,5.72737359e-05,0.196461444
118.5,0.0326337342,0.177188968,0.0338097146,-4.42177028e-05,5.81407177e-05,0.194406405
118.6,0.0370817387,0.175729559,0.0338077774,-4.31150312e-05,5.89756043e-05,0.19207044
118.7,0.0414211657,0.174093787,0.0338058358,-4.20097085e-05,5.97777543e-05,0.189469522
118.8,0.0456411185,0.172288891,0.0338038906,-4.09039739e-05,6.05467417e-05,0.186620888
118.9,0.0497315876,0.170322614,0.0338019427,-3.98005481e-05,6.12823508e-05,0.183542777
119,0.0536834873,0.168203111,0.0337999929,-3.87016519e-05,6.19845536e-05,0.180254149
119.1,0.0574886777,0.165938852,0.0337980423,-3.76092246e-05,6.2653517e-05,0.176774421
119.2,0.0611399726,0.163538529,0.0337960915,-3.65258678e-05,6.32895709e-05,0.173123212
119.3,0.0646311353,0.161010967,0.0337941417,-3.54535723e-05,6.38931956e-05,0.169320103
119.4,0.0679568623,0.15836504,0.0337921936,-3.43940354e-05,6.44650109e-05,0.165384424
119.5,0.0711127574,0.155609593,0.0337902481,-3.33490742e-05,6.50057586e-05,0.161335055
119.6,0.0740952966,0.152753371,0.0337883062,-3.23204786e-05,6.55162803e-05,0.157190266
119.7,0.0769017869,0.149804957,0.0337863687,-3.13096798e-05,6.5997504e-05,0.152967572
119.8,0.0795303188,0.146772721,0.0337844367,-3.03182664e-05,6.64504276e-05,0.148683618
119.9,0.0819797151,0.143664767,0.0337825109,-2.93471768e-05,6.68761018e-05,0.144354093
120,0.0842494776,0.140488899,0.0337805924,-2.83975482e-05,6.72756251e-05,0.139993662
120.1,0.0863397311,0.13725259,0.033778682,-2.74704728e-05,6.76501169e-05,0.135615928
120.2,0.0882511684,0.133962958,0.0337767807,-2.65666796e-05,6.8000717e-05,0.131233406
120.3,0.0899849949,0.130626749,0.0337748895,-2.56871408e-05,6.83285663e-05,0.126857518
120.4,0.0915428754,0.127250325,0.0337730092,-2.48319337e-05,6.86348041e-05,0.122498607
120.5,0.092926882,0.12383966,0.0337711409,-2.40019013e-05,6.89205613e-05,0.118165957
120.6,0.0941394454,0.120400339,0.0337692853,-2.31973691e-05,6.91869419e-05,0.113867832
120.7,0.0951833083,0.116937562,0.0337674436,-2.24184133e-05,6.94350325e-05,0.109611511
120.8,0.0960614824,0.113456147,0.0337656166,-2.1665578e-05,6.96658843e-05,0.105403345
120.9,0.0967772081,0.109960544,0.0337638052,-2.0938641e-05,6.98805164e-05,0.101248806
121,0.0973339184,0.106454846,0.0337620105,-2.02376387e-05,7.00799126e-05,0.0971525421
121.1,0.097735205,0.102942798,0.0337602333,-1.9562823e-05,7.02650158e-05,0.0931184401
121.2,0.0979847883,0.0994278201,0.0337584745,-1.89138468e-05,7.04367265e-05,0.0891496802
121.3,0.0980864907,0.0959130157,0.0337567352,-1.82903466e-05,7.05959075e-05,0.0852487954
121.4,0.098044212,0.0924011924,0.0337550161,-1.7692771e-05,7.0743376e-05,0.081417728
121.5,0.0978619085,0.0888948775,0.0337533183,-1.71203549e-05,7.08799044e-05,0.0776578841
121.6,0.0975435742,0.0853963348,0.0337516427,-1.6572924e-05,7.10062287e-05,0.0739701858
121.7,0.0970932246,0.081907582,0.0337499901,-1.60503226e-05,7.11230371e-05,0.0703551212
121.8,0.0965148827,0.0784304064,0.0337483614,-1.55520174e-05,7.12309812e-05,0.0668127908
121.9,0.0958125671,0.074966381,0.0337467576,-1.50779014e-05,7.13306695e-05,0.063342951
122,0.0949902816,0.0715168806,0.0337451795,-1.46273378e-05,7.14226736e-05,0.0599450545
122.1,0.0940520071,0.0680830956,0.033743628,-1.42003729e-05,7.15075267e-05,0.0566182882
122.2,0.0930016944,0.0646660468,0.0337421039,-1.37961409e-05,7.15857248e-05,0.0533616064
122.3,0.0918432582,0.0612665986,0.0337406082,-1.34144208e-05,7.16577327e-05,0.0501737629
122.4,0.0905805734,0.0578854715,0.0337391416,-1.30551013e-05,7.17239778e-05,0.0470533393
122.5,0.0892174706,0.0545232541,0.033737705,-1.27174206e-05,7.17848582e-05,0.0439987702
122.6,0.0877577344,0.0511804144,0.0337362993,-1.24012912e-05,7.18407406e-05,0.0410083669
122.7,0.086205101,0.0478573097,0.0337349252,-1.21059434e-05,7.18919634e-05,0.0380803376
122.8,0.0845632571,0.044554197,0.0337335835,-1.18313311e-05,7.19388382e-05,0.0352128065
122.9,0.0828358398,0.0412712413,0.033732275,-1.15770186e-05,7.19816486e-05,0.0324038297
123,0.081026436,0.0380085246,0.0337310005,-1.13425445e-05,7.20206554e-05,0.0296514101
123.1,0.079138583,0.034766053,0.0337297608,-1.1127532e-05,7.20560947e-05,0.0269535101
123.2,0.077175769,0.0315437643,0.0337285566,-1.09317949e-05,7.20881815e-05,0.0243080627
123.3,0.0751414344,0.0283415343,0.0337273886,-1.07547946e-05,7.21171082e-05,0.0217129816
123.4,0.0730389728,0.025159183,0.0337262576,-1.05963854e-05,7.21430489e-05,0.0191661694
123.5,0.0708717323,0.0219964799,0.0337251643,-1.04561478e-05,7.21661571e-05,0.0166655251
123.6,0.0686430174,0.0188531494,0.0337241093,-1.03335521e-05,7.218657e-05,0.0142089502
123.7,0.0663560905,0.0157288751,0.0337230933,-1.02288454e-05,7.22044063e-05,0.0117943541
123.8,0.0640141735,0.0126233043,0.033722117,-1.0141123e-05,7.22197693e-05,0.00941965854
123.9,0.0616204499,0.00953605216,0.0337211811,-1.00707286e-05,7.22327467e-05,0.00708280141
124,0.0591780667,0.00646670459,0.0337202861,-1.00168817e-05,7.2243411e-05,0.00478173962
124.1,0.056690136,0.00341482216,0.0337194326,-9.97948965e-06,7.22518214e-05,0.0025144517
124.2,0.0541597372,0.000379942698,0.0337186214,-9.95865875e-06,7.22580231e-05,0.000278939682
124.3,0.0515899188,-0.00263841572,0.0337178528,-9.95352772e-06,7.22620487e-05,-0.00192676941
124.4,0.0489837003,-0.00564075243,0.0337171276,-9.9643546e-06,7.22639183e-05,-0.00410462245
124.5,0.046344074,-0.00862758178,0.0337164462,-9.99102094e-06,7.22636401e-05,-0.00625653945
124.6,0.0436740069,-0.0115994311,0.0337158092,-1.00329907e-05,7.22612109e-05,-0.00838441316
124.7,0.0409764424,-0.0145568385,0.033715217,-1.00901124e-05,7.2256616e-05,-0.0104901088
124.8,0.0382543025,-0.0175003516,0.0337146701,-1.01624919e-05,7.22498301e-05,-0.012575464
124.9,0.0355104887,-0.0204305252,0.0337141691,-1.02497567e-05,7.22408175e-05,-0.0146422892
125,0.0327478844,-0.0233479201,0.0337137143,-1.0351962e-05,7.22295316e-05,-0.0166923677
125.1,0.0299693561,-0.0262531016,0.0337133062,-1.04688606e-05,7.22159164e-05,-0.0187274562
125.2,0.0271777553,-0.029146638,0.0337129453,-1.06001977e-05,7.21999052e-05,-0.0207492856
125.3,0.0243759194,-0.0320290995,0.0337126318,-1.07461187e-05,7.21814216e-05,-0.022759561
125.4,0.0215666739,-0.0349010566,0.0337123661,-1.09065278e-05,7.21603797e-05,-0.0247599628
125.5,0.0187528336,-0.0377630791,0.0337121487,-1.10810975e-05,7.21366838e-05,-0.026752147
125.6,0.0159372034,-0.0406157349,0.0337119798,-1.12698826e-05,7.21102276e-05,-0.0287377463
125.7,0.0131225803,-0.0434595889,0.0337118597,-1.14729785e-05,7.20808963e-05,-0.0307183701
125.8,0.0103117545,-0.0462952016,0.0337117887,-1.16899968e-05,7.20485644e-05,-0.0326956055
125.9,0.00750751019,-0.049123128,0.0337117672,-1.19212271e-05,7.20130965e-05,-0.0346710177
126,0.00471262721,-0.0519439167,0.0337117953,-1.21664819e-05,7.19743481e-05,-0.0366461504
126.1,0.00192988177,-0.0547581083,0.0337118732,-1.24255918e-05,7.19321633e-05,-0.0386225261
126.2,-0.000837952309,-0.0575662344,0.0337120012,-1.26988457e-05,7.18863765e-05,-0.0406016467
126.3,-0.00358810272,-0.0603688164,0.0337121795,-1.29859961e-05,7.1836812e-05,-0.0425849929
126.4,-0.00631779776,-0.0631663638,0.0337124081,-1.32872696e-05,7.17832825e-05,-0.044574025
126.5,-0.00902426542,-0.065959373,0.0337126874,-1.36024169e-05,7.17255915e-05,-0.046570182
126.6,-0.0117047327,-0.0687483262,0.0337130172,-1.39314142e-05,7.16635282e-05,-0.0485748818
126.7,-0.0143564248,-0.0715336891,0.0337133979,-1.42746886e-05,7.15968733e-05,-0.0505895204
126.8,-0.0169765645,-0.0743159098,0.0337138293,-1.46319286e-05,7.1525395e-05,-0.0526154711
126.9,-0.0195623719,-0.077095417,0.0337143117,-1.50032807e-05,7.14488487e-05,-0.0546540837
127,-0.0221110632,-0.0798726179,0.0337148449,-1.53886668e-05,7.13669782e-05,-0.0567066831
127.1,-0.0246198512,-0.0826478965,0.0337154291,-1.57880724e-05,7.1279513e-05,-0.0587745678
127.2,-0.0270859446,-0.0854216112,0.0337160642,-1.62018959e-05,7.11861711e-05,-0.0608590085
127.3,-0.0295065478,-0.088194093,0.0337167501,-1.66300826e-05,7.10866576e-05,-0.0629612452
127.4,-0.031878861,-0.0909656426,0.0337174869,-1.70723489e-05,7.09806627e-05,-0.0650824856
127.5,-0.0342000803,-0.0937365281,0.0337182743,-1.75289828e-05,7.0867861e-05,-0.0672239018
127.6,-0.0364673979,-0.0965069826,0.0337191124,-1.80002853e-05,7.07479155e-05,-0.0693866271
127.7,-0.0386780025,-0.0992772007,0.033720001,-1.84859416e-05,7.06204732e-05,-0.0715717527
127.8,-0.0408290801,-0.102047336,0.0337209399,-1.8986048e-05,7.0485164e-05,-0.0737803234
127.9,-0.0429178146,-0.104817497,0.0337219291,-1.95009042e-05,7.0341604e-05,-0.076013333
128,-0.0449413889,-0.107587745,0.0337229681,-2.00303974e-05,7.01893935e-05,-0.0782717198
128.1,-0.0468969861,-0.11035809,0.033724057,-2.05746287e-05,7.00281152e-05,-0.0805563603
128.2,-0.0487817912,-0.113128486,0.0337251953,-2.11336498e-05,6.98573364e-05,-0.0828680637
128.3,-0.0505929929,-0.115898828,0.033726383,-2.17074763e-05,6.96766066e-05,-0.0852075653
128.4,-0.0523277857,-0.118668947,0.0337276196,-2.22962888e-05,6.94854593e-05,-0.0875755189
128.5,-0.0539833724,-0.121438605,0.0337289049,-2.29000128e-05,6.92834109e-05,-0.0899724888
128.6,-0.055556967,-0.124207494,0.0337302386,-2.35185784e-05,6.90699592e-05,-0.0923989422
128.7,-0.0570457983,-0.126975227,0.0337316202,-2.41521043e-05,6.8844585e-05,-0.0948552391
128.8,-0.0584471132,-0.129741333,0.0337330495,-2.48006945e-05,6.86067528e-05,-0.097341623
128.9,-0.0597581813,-0.132505256,0.0337345261,-2.54642506e-05,6.83559103e-05,-0.0998582103
129,-0.0609762998,-0.135266346,0.0337360495,-2.61426157e-05,6.80914871e-05,-0.102404979
129.1,-0.0620987984,-0.138023853,0.0337376192,-2.68359808e-05,6.78128964e-05,-0.104981759
129.2,-0.0631230459,-0.140776926,0.0337392349,-2.75442993e-05,6.75195383e-05,-0.107588215
129.3,-0.0640464562,-0.143524602,0.0337408961,-2.82672132e-05,6.72107951e-05,-0.110223839
129.4,-0.0648664962,-0.146265804,0.0337426022,-2.90049232e-05,6.68860347e-05,-0.112887934
129.5,-0.0655806934,-0.148999333,0.0337443528,-2.97571592e-05,6.65446148e-05,-0.1155796
129.6,-0.066186645,-0.151723866,0.0337461472,-3.05236288e-05,6.61858765e-05,-0.11829772
129.7,-0.0666820274,-0.154437947,0.033747985,-3.13044303e-05,6.58091534e-05,-0.121040949
129.8,-0.0670646066,-0.157139981,0.0337498655,-3.20991281e-05,6.54137705e-05,-0.123807691
129.9,-0.0673322494,-0.159828236,0.0337517881,-3.29076423e-05,6.49990441e-05,-0.126596094
130,-0.0674829356,-0.162500828,0.0337537523,-3.37295789e-05,6.45642892e-05,-0.129404029
130.1,-0.0675147713,-0.165155727,0.0337557573,-3.45644256e-05,6.41088138e-05,-0.132229079
130.2,-0.0674260021,-0.167790747,0.0337578025,-3.54122106e-05,6.36319297e-05,-0.135068523
130.3,-0.0672150282,-0.170403545,0.0337598872,-3.62722294e-05,6.31329545e-05,-0.137919327
130.4,-0.0668804201,-0.172991621,0.0337620106,-3.71439204e-05,6.26112074e-05,-0.140778128
130.5,-0.0664209343,-0.175552313,0.0337641722,-3.80269822e-05,6.20660224e-05,-0.14364123
130.6,-0.0658355307,-0.1780828,0.033766371,-3.89207976e-05,6.14967484e-05,-0.146504591
130.7,-0.0651233902,-0.180580102,0.0337686064,-3.9824641e-05,6.09027537e-05,-0.149363816
130.8,-0.0642839324,-0.183041083,0.0337708775,-4.07378067e-05,6.02834291e-05,-0.15221416
130.9,-0.0633168344,-0.185462453,0.0337731836,-4.16596596e-05,5.9638196e-05,-0.155050521
131,-0.0622220492,-0.187840778,0.0337755238,-4.25892913e-05,5.89665105e-05,-0.157867447
131.1,-0.0609998249,-0.190172481,0.0337778973,-4.35256654e-05,5.82678666e-05,-0.16065914
131.2,-0.0596507224,-0.192453856,0.0337803031,-4.44681557e-05,5.75418036e-05,-0.163419467
131.3,-0.0581756343,-0.194681078,0.0337827405,-4.54158012e-05,5.67879189e-05,-0.166141979
131.4,-0.0565758019,-0.196850214,0.0337852085,-4.63670186e-05,5.60058609e-05,-0.168819923
131.5,-0.0548528317,-0.19895724,0.0337877062,-4.73211139e-05,5.51953393e-05,-0.171446276
131.6,-0.0530087109,-0.200998058,0.0337902327,-4.82768094e-05,5.43561419e-05,-0.174013768
131.7,-0.0510458208,-0.202968514,0.033792787,-4.9232743e-05,5.34881232e-05,-0.176514922
131.8,-0.0489669486,-0.20486442,0.0337953681,-5.0187734e-05,5.25912253e-05,-0.178942092
131.9,-0.046775297,-0.206681579,0.0337979752,-5.11404072e-05,5.16654724e-05,-0.181287511
132,-0.0444744913,-0.208415806,0.0338006071,-5.20892864e-05,5.07109846e-05,-0.183543344
132.1,-0.0420685831,-0.210062957,0.0338032629,-5.30328276e-05,4.97279709e-05,-0.185701739
132.2,-0.0395620514,-0.211618958,0.0338059416,-5.39699968e-05,4.87167473e-05,-0.187754893
132.3,-0.0369598004,-0.213079832,0.0338086421,-5.48987381e-05,4.76777333e-05,-0.189695112
132.4,-0.0342671525,-0.214441731,0.0338113635,-5.58176952e-05,4.66114438e-05,-0.19151488
132.5,-0.0314898387,-0.215700962,0.0338141045,-5.67255457e-05,4.55185135e-05,-0.193206927
132.6,-0.0286339843,-0.216854024,0.0338168643,-5.76204466e-05,4.43996776e-05,-0.194764302
132.7,-0.0257060905,-0.217897631,0.0338196416,-5.85010372e-05,4.32557811e-05,-0.196180437
132.8,-0.0227130124,-0.218828747,0.0338224356,-5.93657451e-05,4.20877755e-05,-0.197449221
132.9,-0.0196619324,-0.219644609,0.033825245,-6.02130733e-05,4.08967157e-05,-0.198565064
133,-0.0165603301,-0.220342754,0.0338280687,-6.10415927e-05,3.9683757e-05,-0.199522958
133.1,-0.0134159486,-0.220921045,0.0338309058,-6.18497471e-05,3.84501501e-05,-0.200318539
133.2,-0.0102367575,-0.22137769,0.0338337551,-6.26363159e-05,3.71972327e-05,-0.200948131
133.3,-0.00703091305,-0.221711259,0.0338366154,-6.33999787e-05,3.59264309e-05,-0.201408796
133.4,-0.0038067155,-0.2219207,0.0338394858,-6.41394936e-05,3.46392411e-05,-0.201698366
133.5,-0.000572565322,-0.222005349,0.0338423651,-6.48538625e-05,3.33372317e-05,-0.201815469
133.6,0.00266308259,-0.221964936,0.0338452522,-6.55419298e-05,3.20220262e-05,-0.201759552
133.7,0.0058917651,-0.221799591,0.0338481459,-6.62027121e-05,3.06952963e-05,-0.201530878
133.8,0.00910505729,-0.221509838,0.0338510453,-6.68352965e-05,2.93587486e-05,-0.201130532
133.9,0.0122946182,-0.221096593,0.0338539491,-6.74393381e-05,2.80141196e-05,-0.200560402
134,0.0154522358,-0.220561153,0.0338568564,-6.80139742e-05,2.66631672e-05,-0.199823158
134.1,0.0185698697,-0.219905185,0.0338597659,-6.85586065e-05,2.53076451e-05,-0.198922218
134.2,0.0216396924,-0.219130706,0.0338626766,-6.90731884e-05,2.39493096e-05,-0.19786171
134.3,0.0246541268,-0.218240067,0.0338655874,-6.95570733e-05,2.25898994e-05,-0.196646419
134.4,0.027605882,-0.217235925,0.0338684972,-7.0010634e-05,2.12311258e-05,-0.195281737
134.5,0.0304879837,-0.216121225,0.0338714048,-7.04334053e-05,1.98746758e-05,-0.193773599
134.6,0.0332938029,-0.214899167,0.0338743093,-7.08256309e-05,1.85221762e-05,-0.192128416
134.7,0.0360170789,-0.21357318,0.0338772095,-7.11877787e-05,1.71752225e-05,-0.190353014
134.8,0.0386519395,-0.212146891,0.0338801043,-7.15197466e-05,1.58353377e-05,-0.188454557
134.9,0.0411929162,-0.210624097,0.0338829926,-7.1822175e-05,1.45039878e-05,-0.186440483
135,0.0436349561,-0.209008734,0.0338858734,-7.20954329e-05,1.31825646e-05,-0.18431843
135.1,0.0459734293,-0.207304845,0.0338887455,-7.23403905e-05,1.18723903e-05,-0.18209617
135.2,0.0482041328,-0.205516552,0.0338916078,-7.2557461e-05,1.05747097e-05,-0.179781545
135.3,0.0503232909,-0.203648027,0.0338944594,-7.27472917e-05,9.29068255e-06,-0.177382402
135.4,0.0523275521,-0.201703468,0.033897299,-7.29108478e-05,8.02138893e-06,-0.174906539
135.5,0.0542139831,-0.199687068,0.0339001257,-7.30491154e-05,6.76782802e-06,-0.17236165
135.6,0.0559800602,-0.197602996,0.0339029383,-7.31626095e-05,5.53091555e-06,-0.169755278
135.7,0.0576236583,-0.195455371,0.0339057358,-7.32524239e-05,4.31147778e-06,-0.167094768
135.8,0.0591430379,-0.193248247,0.0339085171,-7.3319586e-05,3.11026795e-06,-0.164387236
135.9,0.0605368303,-0.190985589,0.0339112811,-7.33649889e-05,1.92795262e-06,-0.161639532
136,0.0618040216,-0.188671264,0.0339140268,-7.33898816e-05,7.65126752e-07,-0.158858217
136.1,0.0629439354,-0.18630902,0.0339167531,-7.33947092e-05,-3.77694433e-07,-0.156049538
136.2,0.0639562151,-0.18390248,0.033919459,-7.33808867e-05,-1.50007212e-06,-0.153219411
136.3,0.0648408056,-0.181455131,0.0339221434,-7.33495101e-05,-2.60162659e-06,-0.150373412
136.4,0.0655979342,-0.178970315,0.0339248053,-7.33011953e-05,-3.68205198e-06,-0.147516767
136.5,0.0662280923,-0.176451222,0.0339274436,-7.32372003e-05,-4.74110246e-06,-0.14465435
136.6,0.0667320167,-0.173900887,0.0339300573,-7.31585874e-05,-5.77858866e-06,-0.141790676
136.7,0.0671106714,-0.171322189,0.0339326454,-7.3066088e-05,-6.79437587e-06,-0.138929913
136.8,0.0673652298,-0.168717845,0.0339352068,-7.2960671e-05,-7.78838373e-06,-0.136075878
136.9,0.0674970576,-0.166090413,0.0339377406,-7.28433495e-05,-8.76057505e-06,-0.133232052
137,0.0675076961,-0.163442291,0.0339402458,-7.27149782e-05,-9.71095755e-06,-0.130401584
137.1,0.0673988466,-0.16077572,0.0339427213,-7.25764618e-05,-1.06395766e-05,-0.127587303
137.2,0.0671723556,-0.158092786,0.0339451662,-7.2428505e-05,-1.1546515e-05,-0.124791732
137.3,0.0668301999,-0.155395423,0.0339475795,-7.22720016e-05,-1.2431888e-05,-0.122017101
137.4,0.0663744743,-0.152685417,0.0339499602,-7.21079063e-05,-1.3295838e-05,-0.11926536
137.5,0.0658073783,-0.14996441,0.0339523075,-7.19365673e-05,-1.41385332e-05,-0.116538191
137.6,0.0651312051,-0.147233907,0.0339546204,-7.17589336e-05,-1.49601694e-05,-0.113837027
137.7,0.0643483307,-0.144495278,0.0339568979,-7.15759617e-05,-1.57609542e-05,-0.111163065
137.8,0.0634612039,-0.141749765,0.0339591391,-7.13877982e-05,-1.65411174e-05,-0.108517279
137.9,0.0624723375,-0.138998488,0.0339613432,-7.11952613e-05,-1.73009044e-05,-0.105900437
138,0.0613842994,-0.136242448,0.0339635092,-7.0999103e-05,-1.80405702e-05,-0.103313113
138.1,0.0601997059,-0.133482537,0.0339656364,-7.07998965e-05,-1.87603795e-05,-0.1007557
138.2,0.0589212141,-0.130719538,0.0339677237,-7.05980354e-05,-1.94606055e-05,-0.0982284255
138.3,0.057551516,-0.127954137,0.0339697705,-7.0393843e-05,-2.01415297e-05,-0.0957313634
138.4,0.0560933327,-0.125186923,0.0339717759,-7.01883427e-05,-2.08034366e-05,-0.0932644446
138.5,0.0545494098,-0.122418396,0.033973739,-6.99816821e-05,-2.14466097e-05,-0.0908274693
138.6,0.0529225126,-0.119648972,0.0339756592,-6.9774256e-05,-2.207134e-05,-0.0884201174
138.7,0.0512154223,-0.116878987,0.0339775355,-6.95666071e-05,-2.26779134e-05,-0.0860419589
138.8,0.0494309325,-0.114108702,0.0339793674,-6.93591043e-05,-2.32666178e-05,-0.0836924626
138.9,0.0475718459,-0.111338311,0.033981154,-6.91521354e-05,-2.38377353e-05,-0.0813710053
139,0.0456409722,-0.108567941,0.0339828946,-6.89460597e-05,-2.43915478e-05,-0.07907688
