Time [s],Latitude [deg],Longitude [deg],Altitude [m],Vel N [m/s],Vel E [m/s],Vel D [m/s],Roll [deg],Pitch [deg],Yaw [deg]
3.5,3.36645610910927e-05,0.000476922321729394,0.000222052693337098,1.11531024007696,0.688520398939126,-6.38645952721895e-06,-0.000478108668093012,0.000279173434685406,31.688498635974
3.6,3.46741031541832e-05,0.0004775339612413,0.000222688544392492,1.11726000399557,0.673176612716541,-6.28675770109055e-06,-0.000478791206355187,0.000276147719310062,31.0699966694028
3.7,3.56853609932502e-05,0.000478131680700135,0.000223310327946661,1.11910431701869,0.657529894611342,-6.18407705044177e-06,-0.000479461370830698,0.00027298015520328,30.436371242816
3.8,3.66982383376264e-05,0.000478715210583883,0.000223924374375156,1.12084119039372,0.641586068464906,-6.07845656297457e-06,-0.000480119213334628,0.00026966752348417,29.7874599158834
3.9,3.77126371471452e-05,0.00047928428665878,0.00022452646342761,1.12246869986386,0.625351083714393,-5.9699371539601e-06,-0.0004807655425414,0.000266206625552474,29.1231055713612
4,3.87284576710405e-05,0.000479838650090968,0.000225118705229205,1.12398498692743,0.608831012778618,-5.85856164536658e-06,-0.000481398890636617,0.000262594297666988,28.4431576676657
4.1,3.974559850797e-05,0.000480378047555776,0.00022569898965476,1.12538826006073,0.592032048392518,-5.7443747558672e-06,-0.000482019308789783,0.000258827427470754,27.7474735748281
4.2,4.07639566671264e-05,0.000480902231344588,0.00022626590995415,1.12667679590344,0.574960500886129,-5.6274230779696e-06,-0.00048262684686533,0.000254902971531508,27.0359199943093
4.3,4.17834276304041e-05,0.000481410959469239,0.000226823686377743,1.12784894040619,0.557622795415158,-5.50775506025225e-06,-0.000483220799204356,0.000250817974732002,26.3083744627006
4.4,4.28039054155868e-05,0.000481903995763898,0.000227368802050233,1.12890310993956,0.540025469140562,-5.38542098471595e-06,-0.000483801215843614,0.000246569591095324,25.564726937942
4.5,4.38252826405191e-05,0.000482381109984401,0.000227901256971621,1.12983779236357,0.522175168357933,-5.2604729434691e-06,-0.000484367392987926,0.000242155106248271,24.8048814656398
4.6,4.48474505882286e-05,0.000482842077904985,0.000228420347766844,1.13065154805759,0.504078645582523,-5.13296481163827e-06,-0.000484920132112099,0.000237571961374651,24.028757921932
4.7,4.58702992729603e-05,0.000483286681412374,0.000228926777810965,1.13134301090954,0.485742756585606,-5.0029522202788e-06,-0.000485458728354336,0.000232817778802204,23.2362938274448
4.8,4.68937175070874e-05,0.000483714708597191,0.000229420547103982,1.13191088926426,0.46717445738653,-4.87049252817506e-06,-0.000485982478782785,0.000227890389118265,22.4274462255782
4.9,4.79175929688612e-05,0.000484125953842644,0.000229901655645897,1.1323539668301,0.448380801202699,-4.73564478697952e-06,-0.000486491431345888,0.000222787859468111,21.6021936164688
5,4.89418122709615e-05,0.000484520217910456,0.000230367993311525,1.13267110354347,0.429368935355851,-4.59846971101463e-06,-0.000486985632439745,0.000217508523443025,20.760537935857
5.1,4.99662610298101e-05,0.000484897308023993,0.00023082167022605,1.13286123639086,0.410146098138959,-4.45902964063549e-06,-0.000487464379256296,0.000212051011883981,19.9025065662649
5.2,5.09908239356074e-05,0.000485257037948568,0.000231259872889227,1.13292338018742,0.390719615643,-4.31738850692476e-06,-0.000487928464250008,0.000206414284766498,19.0281543655051
5.3,5.20153848230547e-05,0.000485599228068863,0.000231684008051178,1.13285662831239,0.37109689854655,-4.17361179128051e-06,-0.000488376436664175,0.000200597663632161,18.1375656954456
5.4,5.30398267427206e-05,0.000485923705463469,0.000232094075711904,1.13266015340021,0.351285438868473,-4.02776648456005e-06,-0.000488809832033768,0.00019460086442544,17.2308564315886
5.5,5.40640320330129e-05,0.000486230303976479,0.000232490075871404,1.13233320798727,0.3312928066866,-3.87992104866619e-06,-0.000489226454159324,0.000188424030769829,16.3081759318846
5.6,5.5087882392715e-05,0.000486518864286122,0.000232870601779556,1.13187512511379,0.311126646821709,-3.7301453694738e-06,-0.000489627090230422,0.000182067766396237,15.3697089408847
5.7,5.61112589540466e-05,0.000486789233970408,0.00023323565343636,1.13128531888072,0.290794675491098,-3.57851071308701e-06,-0.000490012523245003,0.000175533167248729,14.4156774035529
5.8,5.71340423562069e-05,0.000487041267569746,0.000233584527466755,1.13056328496078,0.270304676930711,-3.42508967943189e-06,-0.00049038055937125,0.000168821852289565,13.4463421610351
5.9,5.81561128193591e-05,0.000487274826646523,0.000233920740746046,1.1297086010638,0.249664499987704,-3.26995615385073e-06,-0.000490732723143023,0.000161935992603451,12.4620044993261
6,5.91773502190163e-05,0.000487489779841599,0.000234240073023867,1.12872092735603,0.228882054688514,-3.11318525714199e-06,-0.000491068306521418,0.000154878338273071,11.4630075208459
6.1,6.01976341607836e-05,0.000487686002927719,0.000234542524300217,1.12760000683267,0.207965308777134,-2.95485329471212e-06,-0.000491386601770096,0.000147652242495972,10.4497373078275
6.2,6.12168440554176e-05,0.000487863378859793,0.000234831611450403,1.12634566564411,0.186922284233011,-2.79503770639344e-06,-0.000491689124966469,0.000140261682442851,9.42262384705839
6.3,6.22348591941591e-05,0.000488021797822048,0.000235101004098874,1.124957813375,0.165761053763061,-2.63381700849052e-06,-0.000491973682746227,0.000132711275853195,8.38214168538876
6.4,6.32515588242968e-05,0.000488161157272012,0.00023535703262118,1.12343644327624,0.144489737274223,-2.4712707435981e-06,-0.000492241787104486,0.000125006293572856,7.32881028727811
6.5,6.426682222492e-05,0.000488281361981322,0.000235596180142015,1.1217816324499,0.123116498327358,-2.30747942309151e-06,-0.000492491984830428,0.000117152666731972,6.26319406742794
6.6,6.52805287828163e-05,0.00048838232407334,0.00023581915003644,1.11999354198654,0.101649540570526,-2.1425244678408e-06,-0.000492725782585966,0.000109156988330622,5.1859020742531
6.7,6.62925580684727e-05,0.000488463963057557,0.000236024535554334,1.11807241705487,0.080097104158139,-1.97648815536411e-06,-0.000492941724974822,0.000101026509201874,4.09758730401454
6.8,6.73027899121359e-05,0.000488526205860772,0.00023621444682088,1.1160185869441,0.0584674621548758,-1.80945355565676e-06,-0.000493139835453207,9.27691270745019e-05,2.99894562950093
6.9,6.83111044798893e-05,0.000488568986855035,0.000236387477085955,1.11383246505835,0.036768916926665,-1.64150447368172e-06,-0.000493320874303309,8.43933693632019e-05,1.89071433251608
7,6.93173823497036e-05,0.000488592247882344,0.000236542922974498,1.11151454886324,0.0150097965184851,-1.47272538963961e-06,-0.000493484121760174,7.5908369056931e-05,0.773670235161115
7.1,7.03215045874174e-05,0.000488595938276085,0.00023668148786157,1.10906541978498,-0.00680154897444826,-1.30320139524187e-06,-0.000493630333792316,6.73238335541434e-05,-0.351372568316226
7.2,7.13233528226046e-05,0.000488580014879201,0.00023680246837211,1.10648574306129,-0.0286567510469987,-1.13301813398081e-06,-0.000493758787439458,5.86500069072505e-05,-1.4835653710625
7.3,7.23228093242859e-05,0.000488544442059097,0.000236907974631302,1.10377626754489,-0.050547426429164,-9.62261736514591e-07,-0.000493868020562105,4.98976252415019e-05,-2.62202788879729
7.4,7.33197570764406e-05,0.000488489191719265,0.000236995896513962,1.10093782545915,-0.0724651807360369,-7.9101875782861e-07,-0.000493960997284553,4.10778660692703e-05,-3.76585164805066
7.5,7.43140798532764e-05,0.000488414243307623,0.00023706623402009,1.09797133210623,-0.0944016121228304,-6.19376114840975e-07,-0.000494035513609629,3.22022918518224e-05,-4.91410369784203
7.6,7.53056622942129e-05,0.000488319583821579,0.000237118283774625,1.09487778552749,-0.11634831493904,-4.47421018456851e-07,-0.000494092315542797,2.32827879912252e-05,-6.06583060818496
7.7,7.62943899785374e-05,0.000488205207809807,0.000237156266027934,1.09165826611678,-0.138296883384608,-2.75240915170727e-07,-0.000494130671607367,1.43314972345861e-05,-7.22006271314578
7.8,7.7280149499689e-05,0.000488071117370736,0.000237173850404466,1.08831393618628,-0.160238915164308,-1.02923415346012e-07,-0.000494151323610469,5.36074957462746e-06,-8.37581855050429
7.9,7.82628285391294e-05,0.000487917322147768,0.00023717596052965,1.08484603948554,-0.18216601513759,6.94437662929204e-08,-0.000494154273842102,-3.61700978351528e-06,-9.53210944574373
8,7.92423159397569e-05,0.000487743839321208,0.000237160486278302,1.0812559006735,-0.204069798965375,2.41772878606383e-07,-0.000494138784998803,-1.25892945673848e-05,-10.6879441850575
8.1,8.0218501778822e-05,0.000487550693596925,0.000237128131025483,1.07754492474385,-0.225941896748692,4.13976198876398e-07,-0.000494105592984592,-2.15436517095146e-05,-11.8423337196942
8.2,8.11912774403028e-05,0.000487337917191755,0.00023707678464601,1.07371459640435,-0.247773956660277,5.85966096977586e-07,-0.000494054694211802,-3.04677355179642e-05,-12.9942958435593
8.3,8.21605356866976e-05,0.000487105549815631,0.000237009260640127,1.06976647940971,-0.269557648566975,7.57655100880328e-07,-0.000493985345448417,-3.93493801420771e-05,-14.1428597864438
8.4,8.31261707301936e-05,0.000486853638650479,0.000236927669133019,1.06570221584897,-0.291284667638288,9.28955962153921e-07,-0.000493899014736698,-4.81766695701281e-05,-15.2870706670402
8.5,8.40880783031708e-05,0.000486582238325868,0.000236825679749133,1.06152352538739,-0.312946737945203,1.09978171947134e-06,-0.000493794217037499,-5.69380040647495e-05,-16.425993753522
8.6,8.50461557280001e-05,0.000486291410891437,0.000236706809363777,1.05723220446323,-0.334535616042096,1.2700457632242e-06,-0.000493671678840398,-6.5622162323692e-05,-17.5587184831762
8.7,8.60003019860937e-05,0.000485981225786114,0.00023657105797695,1.05283012543978,-0.356043094533302,1.43966189991573e-06,-0.000493531386939731,-7.42183585771418e-05,-18.6843621982921
8.8,8.69504177861698e-05,0.000485651759804133,0.000236417722213591,1.0483192357133,-0.377461005622575,1.60854441477731e-06,-0.000493374064924411,-8.27162939091515e-05,-19.8020735613856
8.9,8.789640563169e-05,0.000485303097057878,0.000236248912198883,1.04370155677689,-0.398781224641496,1.77660813482916e-06,-0.000493198218493516,-9.11062012942944e-05,-20.9110356193908
9,8.88381698874306e-05,0.000484935328937561,0.000236062517807644,1.03897918324096,-0.419995673558881,1.94376849171896e-06,-0.000493005306402088,-9.93788842986534e-05,-22.0104684937554
9.1,8.97756168451484e-05,0.000484548554067758,0.000235859242414934,1.03415428181106,-0.441096324466385,2.10994158189592e-06,-0.000492795308599912,-0.000107525748681812,-23.099631680215
9.2,9.07086547883033e-05,0.000484142878260831,0.000235641196145938,1.02922909022285,-0.462075203040618,2.27504422900537e-06,-0.000492566723381732,-0.000115538827306961,-24.1778259494096
9.3,9.16371940557984e-05,0.00048371841446724,0.000235404862125348,1.02420591613533,-0.482924391980202,2.43899404273051e-06,-0.000492321745762836,-0.000123410798104668,-25.2443948462848
9.4,9.25611471046999e-05,0.000483275282722792,0.000235153757228471,1.01908713598292,-0.503636034414007,2.60170947830041e-06,-0.000492058869839636,-0.000131134995471986,-26.2987257925861
9.5,9.34804285719021e-05,0.000482813610092828,0.000234884364580001,1.01387519378629,-0.52420233728318,2.76310989399953e-06,-0.000491779549176511,-0.000138705415157788,-27.3402508029921
9.6,9.43949553346963e-05,0.000482333530613401,0.000234601607805366,1.00857259992332,-0.544615574690955,2.92311560978753e-06,-0.000491483014181006,-0.000146116713219542,-28.3684468302491
9.7,9.53046465702122e-05,0.000481835185229441,0.0002343012666542,1.00318192986036,-0.564868091222348,3.08164796058996e-06,-0.000491169975668925,-0.000153364199178761,-29.3828357595746
9.8,9.62094238136934e-05,0.000481318721729967,0.000233985451251685,0.997705822844442,-0.584952305229944,3.23862935547314e-06,-0.000490839659569593,-0.000160443824469223,-30.3829840760374
9.9,9.71092110155727e-05,0.000480784294680357,0.000233652051472639,0.992146980557196,-0.604860712085202,3.39398332649399e-06,-0.000490492774001703,-0.000167352165770869,-31.3685022316671
10,9.80039345973133e-05,0.000480232065351712,0.000233305287567428,0.986508165731106,-0.624585887394556,3.54763458454421e-06,-0.000490130027414728,-0.000174086404883251,-32.3390437411556
10.1,9.88935235059818e-05,0.000479662201647351,0.000232943049410869,0.980792200728962,-0.644120490177131,3.6995090684222e-06,-0.000489750640394659,-0.000180644304858651,-33.2943040362394
10.2,9.97779092675196e-05,0.000479074878026464,0.000232564633627901,0.975001966086823,-0.663457266004289,3.84953399623633e-06,-0.000489355318999191,-0.000187024183438086,-34.2340191096553
10.3,0.000100657026038681,0.000478470275424971,0.00023217355709383,0.969140399021609,-0.68258905009928,3.99763791292251e-06,-0.00048894327918343,-0.00019322488414643,-35.1579639794408
10.4,0.000101530810657606,0.000477848581173604,0.000231767006308411,0.963210491903964,-0.701508770394115,4.14375073609641e-06,-0.00048851597077142,-0.000199245745631866,-36.0659510037494
10.5,0.000102399202692995,0.000477209988913273,0.000231344277896582,0.957215290697052,-0.720209450545054,4.28780380357097e-06,-0.000488072606893933,-0.000205086569911224,-36.9578280754652
10.6,0.000103262144491861,0.000476554698507734,0.000230908185358589,0.951157893362304,-0.73868421290282,4.42972991587798e-06,-0.000487613891242333,-0.000210747589750219,-37.8334767242284
10.7,0.000104119581225816,0.000475882915953615,0.000230460135444554,0.945041448232515,-0.756926281438124,4.56946337712427e-06,-0.000487139780408407,-0.000216229435534788,-38.6928101519137
10.8,0.000104971460935886,0.000475194853287831,0.000229994501153988,0.938869152353699,-0.774928984619714,4.70694003829042e-06,-0.000486650978363409,-0.000221533102625881,-39.5357712254532
10.9,0.000105817734575795,0.00047449072849244,0.00022951690948738,0.932644249796315,-0.792685758243482,4.84209733409013e-06,-0.000486146691062776,-0.000226659918688799,-40.3623304488206
11,0.000106658356053728,0.000473770765396975,0.000229025953694607,0.926370029936064,-0.810190148215729,4.97487432027377e-06,-0.000485627620772985,-0.000231611511836761,-41.1724839339299
11.1,0.000107493282272505,0.000473035193578299,0.000228522337150732,0.920049825706354,-0.827435813281473,5.10521170982159e-06,-0.000485094471363507,-0.000236389779690469,-41.9662513874405
11.2,0.00010832247316818,0.000472284248258033,0.000228005356480693,0.913687011822571,-0.844416527703318,5.23305190636147e-06,-0.0004845471963728,-0.000240996859633556,-42.7436741288031
11.3,0.00010914589174701,0.000471518170197605,0.000227476418434611,0.90728500297883,-0.861126183888236,5.35833903358984e-06,-0.000483985747888988,-0.000245435100060377,-43.5048131523847
11.4,0.000109963504120787,0.000470737205590955,0.000226932709512243,0.900847252019127,-0.877558794958334,5.48101896946651e-06,-0.000483410076498974,-0.000249707033455793,-44.2497472443499
11.5,0.000110775279540504,0.000469941605954964,0.000226381263464202,0.894377248082635,-0.893708497267403,5.60103937019552e-06,-0.000482820886224898,-0.00025381535049273,-44.9785711632835
11.6,0.000111581190428327,0.000469131628017642,0.000225814343164812,0.88787851472494,-0.909569552861411,5.71834969875784e-06,-0.000482218127500995,-0.000257762875961745,-45.6913938915197
11.7,0.000112381212407868,0.000468307533604134,0.000225236168864441,0.881354608016004,-0.925136351881533,5.83290124755997e-06,-0.000481602506130515,-0.000261552546227253,-46.3883369625308
11.8,0.000113175324332717,0.000467469589520592,0.000224648147313213,0.874809114615628,-0.940403414908138,5.94464716197063e-06,-0.000480974730537487,-0.000265187388184979,-47.0695328682099
11.9,0.000113963508313228,0.00046661806743597,0.000224048871761005,0.868245649827572,-0.9553653952465,6.05354246074885e-06,-0.000480333235481897,-0.000268670499873293,-47.7351235485997
12,0.00011474574974154,0.000465753243761789,0.000223437638832755,0.861667855633353,-0.970017081151274,6.15954405269736e-06,-0.000479679485545563,-0.000272005032509439,-48.3852589653124
12.1,0.000115522037314804,0.000464875399529935,0.000222815855278586,0.855079398706744,-0.984353397989612,6.26261075464818e-06,-0.000479013430577499,-0.000275194174128765,-49.0200957589432
12.2,0.000116292363056608,0.000463984820268541,0.000222183521098498,0.848483968409654,-0.998369410343324,6.36270330611755e-06,-0.000478336543021857,-0.000278241134674277,-49.6397959899112
12.3,0.000117056722336587,0.000463081795876005,0.000221544153167797,0.841885274771505,-1.01206032404565,6.45978438029715e-06,-0.000477647250794069,-0.000281149132332979,-50.2445259612219
12.4,0.000117815113888191,0.000462166620493217,0.000220892827861055,0.835287046451515,-1.02542148815562,6.55381859648863e-06,-0.000476946264226495,-0.000283921381271655,-50.8344551213241
12.5,0.000118567539824606,0.000461239592374027,0.000220232358678517,0.828693028686269,-1.03844839686745,6.64477252665385e-06,-0.00047623506232795,-0.000286561080619425,-51.409755044463
12.6,0.000119314005652815,0.000460301013754038,0.000219563448995243,0.822106981223583,-1.05113669135342,6.73261470385267e-06,-0.000475513599222114,-0.000289071404569861,-51.9705984855996
12.7,0.000120054520285779,0.000459351190717774,0.000218887505561356,0.815532676242518,-1.06348216154096,6.81731562623966e-06,-0.000474780292875644,-0.000291455493628101,-52.5171585067612
12.8,0.000120789096052738,0.00045839043306427,0.000218201714876612,0.808973896262282,-1.07548074782196,6.89884775906258e-06,-0.00047403739486681,-0.000293716446723071,-53.0496076712766
12.9,0.00012151774870761,0.000457419054171174,0.000217505373565949,0.802434432040015,-1.08712854269443,6.97718553632765e-06,-0.00047328486005718,-0.000295857314413821,-53.5681173023501
13,0.000122240497435486,0.000456437370857389,0.000216806218755041,0.795918080458924,-1.09842179233589,7.05230535913426e-06,-0.000472522642341433,-0.000297881092782861,-54.0728568022504
13.1,0.000122957364857218,0.000455445703244344,0.000216095809943152,0.789428642407912,-1.10935689810646,7.1241855938986e-06,-0.000471750694850916,-0.000299790718347272,-54.563993028338
13.2,0.000123668377032071,0.000454444374615939,0.000215380477505835,0.78296992065359,-1.11993041798264,7.19280656569232e-06,-0.000470970517433439,-0.000301589063376933,-55.0416897222269
13.3,0.000124373563458463,0.000453433711277239,0.000214658111317905,0.776545717705972,-1.13013906792078,7.25815055258039e-06,-0.000470181293958669,-0.000303278932103295,-55.5061069883616
13.4,0.000125072957072766,0.000452414042411972,0.000213928711379363,0.770159833679291,-1.13997972314893,7.3202017771834e-06,-0.00046938375529263,-0.000304863057360718,-55.9574008183399
13.5,0.000125766594246164,0.000451385699938898,0.000213192981065269,0.76381606414858,-1.14944941938692,7.3789463953533e-06,-0.000468578636754118,-0.000306344097711248,-56.3957226574746
13.6,0.000126454514779586,0.000450349018367116,0.000212453030500808,0.75751819800289,-1.15854535399542,7.43437248540424e-06,-0.000467765899235033,-0.000307724635358177,-56.8212190101944
13.7,0.000127136761896682,0.000449304334650372,0.000211708156310918,0.751270015297172,-1.16726488705111,7.48647003390168e-06,-0.000466945502940275,-0.000309007174008705,-57.2340310809093
13.8,0.000127813382234863,0.000448251988040432,0.000210954841620293,0.745075285103606,-1.17560554234885,7.53523091878705e-06,-0.00046611818937164,-0.000310194137372721,-57.6342944472191
13.9,0.000128484425834401,0.000447192319939591,0.000210200823554607,0.738937763363339,-1.1835650083321,7.5806488943897e-06,-0.000465283921558361,-0.000311287867890582,-58.0221387624993
14,0.000129149946125577,0.00044612567375237,0.000209438364988186,0.732861190739136,-1.1911411389474,7.62271957155392e-06,-0.000464443446829011,-0.00031229062591889,-58.3976874849379
14.1,0.000129809999913897,0.000445052394736494,0.000208675203046704,0.726849290471995,-1.19833195442614,7.66144039598959e-06,-0.000463596731418819,-0.000313204588661822,-58.7610576303324
14.2,0.000130464647363371,0.000443972829853189,0.000207908524229915,0.720905766241053,-1.20513564199181,7.6968106292874e-06,-0.000462744528635803,-0.000314031849993026,-59.1123595461196
14.3,0.000131113951977848,0.000442887327616878,0.000207136921787698,0.715034300028309,-1.21155055649066,7.72883132305058e-06,-0.000461886808175636,-0.000314774419819506,-59.4516967041868
14.4,0.00013175798058044,0.000441796237944354,0.000206361802470174,0.709238549990061,-1.21757522095121,7.7575052946921e-06,-0.000461025120291559,-0.000315434223928954,-59.7791655103051
14.5,0.000132396803291009,0.000440699912003468,0.000205585276402529,0.703522148335892,-1.22320832706547,7.78283710256567e-06,-0.000460157858650792,-0.000316013103837086,-60.09485512794
14.6,0.000133030493501746,0.000439598702061436,0.000204805936834638,0.697888699215119,-1.2284487355952,7.80483301687784e-06,-0.000459285785212459,-0.000316512816685865,-60.3988473145918
14.7,0.000133659127850846,0.000438492961332801,0.00020402237701638,0.692341776613961,-1.23329547670492,7.82350099004514e-06,-0.000458410462646685,-0.00031693503526894,-60.691216268796
14.8,0.000134282786194278,0.000437383043827139,0.000203240927323306,0.686884922263182,-1.23774775021709,7.83885062993761e-06,-0.000457531872277253,-0.000317281348031654,-60.9720284860432
14.9,0.000134901551575674,0.000436269304196562,0.000202456664129987,0.681521643557239,-1.24180492579343,7.85089316546195e-06,-0.000456649995275281,-0.000317553259121926,-61.2413426221281
15,0.000135515510194341,0.000435152097583098,0.000201670290811484,0.676255411487103,-1.24546654303884,7.85964141525319e-06,-0.000455764812582883,-0.000317752188466589,-61.4992093623694
15.1,0.000136124751371411,0.000434031779466012,0.000200883917492982,0.671089658586348,-1.24873231153227,7.86510975447907e-06,-0.00045487710608218,-0.000317879471695053,-61.7456712955026
15.2,0.000136729367514132,0.000432908705509124,0.00020009754417448,0.666027776893734,-1.25160211077998,7.86731408053409e-06,-0.000453987663787397,-0.000317936360190196,-61.9807627908541
15.3,0.000137329454078339,0.000431783231408218,0.000199311170855977,0.661073115931064,-1.25407599009432,7.86627177717936e-06,-0.00045309567114576,-0.000317924021012032,-62.2045098778189
15.4,0.000137925109529087,0.000430655712738579,0.000198526204287598,0.656228980698857,-1.25615416839709,7.86200167779416e-06,-0.000452202724948385,-0.000317843536770484,-62.416930126556
